Compliance_ID,Audit_Date,Company,Department,Plant,Deviation_Type,Severity,Root_Cause,CAPA_Status,Closure_Date,Compliance_Status,Risk_Score,Product,Batch_Number,Auditor,Remarks
CMP07695,2025-01-18,Dr. Reddy's,QC,Chennai,Equipment,Critical,Material Issue,In Progress,2025-01-23,Non-Compliant,43,Tablet,BT30973,Priya,Urgent
CMP07698,2025-10-02,Sun Pharma,QA,Vizag,Equipment,Low,Material Issue,In Progress,,Non-Compliant,64,Syrup,BT28666,Kiran,Requires Review
CMP07703,2024-05-08,Pfizer,Warehouse,Bangalore,SOP,Low,Material Issue,Open,2024-05-20,Non-Compliant,78,Capsule,BT28016,Priya,Requires Review
CMP07704,2025-06-09,Abbott,Warehouse,Bangalore,SOP,Medium,Human Error,Closed,2025-06-13,Non-Compliant,32,Capsule,BT48383,Sneha,Requires Review
CMP07707,2024-09-12,Pfizer,QA,Chennai,Calibration,Critical,Human Error,Open,2024-09-17,Compliant,56,Syrup,BT70829,Priya,No Remarks
CMP07713,2025-03-21,Pfizer,Warehouse,Vizag,Validation,Low,Human Error,Closed,2025-03-23,Non-Compliant,7,Ointment,BT49583,Priya,Urgent
CMP07714,2025-01-23,Novartis,Packaging,Chennai,Validation,High,Training Issue,Open,2025-01-30,Compliant,90,Tablet,BT20230,Kiran,Urgent
CMP07718,2025-01-02,Aurobindo Pharma,R&D,Vizag,Calibration,High,Material Issue,In Progress,2025-01-07,Non-Compliant,32,Capsule,BT58682,Ravi,No Remarks
CMP07721,2025-10-04,Pfizer,Warehouse,Chennai,Validation,High,Documentation Error,Open,2025-10-08,Non-Compliant,66,Tablet,BT90157,Anil,Requires Review
CMP07729,2024-10-01,Abbott,QA,Bangalore,Calibration,Medium,Training Issue,Open,2024-10-27,Non-Compliant,57,Capsule,BT22682,Anil,Follow SOP
CMP07734,2024-05-21,Dr. Reddy's,QA,Pune,Validation,Critical,Equipment Failure,Closed,2024-06-07,Non-Compliant,74,Injection,BT35579,Kiran,Requires Review
CMP07735,2024-10-17,GSK,QA,Hyderabad,Documentation,High,Training Issue,In Progress,2024-10-22,Non-Compliant,63,Capsule,BT66869,Priya,Follow SOP
CMP07737,2024-07-13,Lupin,QC,Pune,Documentation,Critical,Documentation Error,Closed,2024-07-21,Compliant,1,Syrup,BT87638,Ravi,No Remarks
CMP07741,2025-05-25,Aurobindo Pharma,QC,Hyderabad,Equipment,Critical,Material Issue,Closed,2025-06-11,Compliant,79,Injection,BT42265,Kiran,No Remarks
CMP07743,2025-05-27,Sun Pharma,Production,Pune,Documentation,High,Documentation Error,In Progress,,Compliant,31,Ointment,BT83921,Ravi,Requires Review
CMP07745,2024-01-22,Abbott,QC,Chennai,Equipment,Low,Material Issue,Closed,,Non-Compliant,81,Tablet,BT98082,Anil,No Remarks
CMP07746,2025-10-15,Mylan,Production,Chennai,Calibration,Critical,Documentation Error,Closed,2025-10-31,Compliant,35,Tablet,BT10163,Sneha,No Remarks
CMP07747,2024-09-05,Cipla,QC,Bangalore,Calibration,Low,Training Issue,Open,2024-09-19,Compliant,92,Syrup,BT11428,Ravi,No Remarks
CMP07749,2024-09-26,Cipla,Production,Hyderabad,Equipment,High,Documentation Error,In Progress,2024-10-23,Compliant,98,Ointment,BT16941,Priya,No Remarks
CMP07750,2024-12-06,Aurobindo Pharma,QA,Hyderabad,Calibration,High,Equipment Failure,In Progress,2025-01-01,Non-Compliant,44,Capsule,BT36560,Anil,Urgent
CMP07754,2024-10-02,Dr. Reddy's,Production,Bangalore,Cleaning,Critical,Human Error,In Progress,2024-10-11,Non-Compliant,23,Ointment,BT77866,Ravi,No Remarks
CMP07756,2025-12-14,Dr. Reddy's,Production,Bangalore,Calibration,High,Documentation Error,Open,,Compliant,44,Capsule,BT72360,Sneha,Follow SOP
CMP07760,2024-05-28,Dr. Reddy's,R&D,Pune,SOP,Critical,Training Issue,Closed,2024-06-01,Compliant,30,Syrup,BT36781,Kiran,Follow SOP
CMP07763,2025-04-06,Dr. Reddy's,Warehouse,Hyderabad,Equipment,High,Equipment Failure,In Progress,2025-04-25,Non-Compliant,53,Injection,BT94296,Kiran,No Remarks
CMP07766,2025-06-19,Lupin,Warehouse,Chennai,Equipment,Critical,Documentation Error,Open,2025-07-04,Compliant,68,Injection,BT57210,Kiran,Requires Review
CMP07769,2025-01-23,Lupin,Production,Bangalore,Documentation,Medium,Equipment Failure,Closed,2025-02-10,Compliant,30,Injection,BT28950,Sneha,Follow SOP
CMP07770,2024-01-27,Lupin,Production,Chennai,Documentation,Low,Documentation Error,Open,2024-02-05,Non-Compliant,62,Capsule,BT20000,Sneha,Urgent
CMP07773,2025-04-19,Sun Pharma,R&D,Vizag,Validation,High,Human Error,In Progress,2025-04-28,Non-Compliant,87,Syrup,BT32770,Priya,Follow SOP
CMP07774,2024-01-30,Mylan,Warehouse,Pune,Validation,Medium,Human Error,In Progress,2024-01-31,Non-Compliant,51,Syrup,BT68393,Anil,No Remarks
CMP07779,2024-06-15,Sun Pharma,QC,Chennai,Cleaning,Critical,Material Issue,Closed,2024-07-10,Non-Compliant,52,Syrup,BT32869,Sneha,No Remarks
CMP07780,2024-07-24,Novartis,Packaging,Pune,Cleaning,Medium,Documentation Error,Closed,2024-07-31,Compliant,31,Tablet,BT83708,Sneha,No Remarks
CMP07781,2025-11-29,Novartis,Packaging,Vizag,Cleaning,High,Training Issue,In Progress,2025-12-01,Compliant,4,Tablet,BT29453,Priya,No Remarks
CMP07787,2024-11-10,GSK,R&D,Chennai,Equipment,High,Equipment Failure,Closed,2024-11-27,Compliant,98,Syrup,BT85658,Ravi,No Remarks
CMP07792,2024-09-20,Aurobindo Pharma,Production,Vizag,Calibration,Critical,Training Issue,In Progress,2024-10-14,Non-Compliant,26,Tablet,BT77504,Anil,Urgent
CMP07793,2024-09-25,Sun Pharma,QC,Pune,Calibration,Low,Human Error,Open,2024-10-01,Compliant,16,Capsule,BT17704,Sneha,Urgent
CMP07794,2024-09-30,Dr. Reddy's,Warehouse,Hyderabad,Validation,Low,Training Issue,In Progress,2024-10-09,Non-Compliant,79,Syrup,BT75287,Priya,No Remarks
CMP07795,2025-05-20,Mylan,R&D,Hyderabad,Validation,Medium,Human Error,Closed,2025-06-18,Compliant,90,Injection,BT40928,Priya,No Remarks
CMP07798,2025-12-27,Novartis,QA,Chennai,Equipment,Low,Equipment Failure,Open,2026-01-17,Compliant,77,Ointment,BT63549,Ravi,Requires Review
CMP07799,2024-03-01,Dr. Reddy's,QC,Bangalore,Documentation,Critical,Documentation Error,Closed,2024-03-07,Compliant,3,Syrup,BT72086,Anil,Urgent
CMP07801,2024-01-08,Lupin,Production,Chennai,SOP,High,Training Issue,Closed,2024-01-20,Non-Compliant,33,Ointment,BT20633,Sneha,No Remarks
CMP07802,2024-03-28,Mylan,Warehouse,Vizag,Calibration,Low,Training Issue,Open,2024-03-30,Non-Compliant,59,Injection,BT46181,Priya,Urgent
CMP07805,2025-04-11,Mylan,Production,Chennai,Equipment,Low,Equipment Failure,Open,2025-04-12,Compliant,10,Syrup,BT33005,Kiran,Urgent
CMP07809,2024-07-02,Abbott,Production,Chennai,Validation,High,Training Issue,Open,2024-07-05,Non-Compliant,5,Injection,BT60264,Sneha,Follow SOP
CMP07810,2025-12-20,Lupin,Warehouse,Chennai,Calibration,High,Documentation Error,Open,2026-01-07,Non-Compliant,81,Injection,BT25200,Ravi,Requires Review
CMP07811,2024-01-10,Pfizer,R&D,Hyderabad,SOP,Critical,Training Issue,In Progress,2024-01-17,Non-Compliant,9,Ointment,BT94566,Sneha,No Remarks
CMP07812,2024-12-18,Abbott,R&D,Vizag,Documentation,High,Human Error,Closed,2024-12-25,Non-Compliant,25,Ointment,BT35267,Anil,No Remarks
CMP07813,2025-02-16,Pfizer,R&D,Vizag,Validation,High,Documentation Error,Open,2025-03-13,Non-Compliant,33,Injection,BT82067,Priya,No Remarks
CMP07814,2024-12-23,Cipla,Packaging,Chennai,Calibration,Critical,Material Issue,In Progress,2025-01-07,Compliant,88,Capsule,BT47487,Ravi,Requires Review
CMP07815,2025-01-26,Aurobindo Pharma,QC,Hyderabad,Cleaning,Low,Documentation Error,Closed,2025-02-14,Compliant,23,Ointment,BT75102,Anil,No Remarks
CMP07819,2025-06-06,Lupin,Warehouse,Bangalore,Cleaning,High,Human Error,Open,2025-06-19,Non-Compliant,32,Capsule,BT81899,Kiran,Follow SOP
CMP07820,2024-04-30,Cipla,QC,Bangalore,Validation,Critical,Material Issue,Open,2024-05-22,Non-Compliant,73,Injection,BT21365,Priya,Requires Review
CMP07822,2025-11-25,Pfizer,QC,Pune,Validation,Critical,Documentation Error,Closed,2025-12-09,Compliant,55,Syrup,BT17675,Anil,No Remarks
CMP07823,2024-08-31,Dr. Reddy's,QC,Pune,Equipment,High,Equipment Failure,In Progress,2024-09-05,Compliant,8,Tablet,BT17049,Sneha,No Remarks
CMP07825,2025-06-06,Lupin,QA,Chennai,SOP,High,Equipment Failure,Closed,2025-07-04,Compliant,55,Syrup,BT60752,Priya,No Remarks
CMP07833,2025-10-26,Lupin,Packaging,Chennai,Documentation,Medium,Equipment Failure,Open,2025-10-29,Non-Compliant,89,Syrup,BT14532,Kiran,No Remarks
CMP07834,2024-07-10,Dr. Reddy's,QA,Hyderabad,Equipment,Medium,Equipment Failure,Open,2024-07-23,Compliant,94,Capsule,BT12397,Priya,No Remarks
CMP07836,2024-02-18,Dr. Reddy's,Production,Pune,SOP,Critical,Equipment Failure,In Progress,2024-03-12,Non-Compliant,89,Tablet,BT29040,Ravi,Requires Review
CMP07839,2025-10-19,Sun Pharma,QA,Hyderabad,Cleaning,Critical,Training Issue,Closed,2025-10-27,Non-Compliant,46,Tablet,BT70399,Sneha,Requires Review
CMP07840,2025-08-14,Sun Pharma,Production,Pune,Equipment,Critical,Training Issue,Closed,2025-08-30,Non-Compliant,52,Injection,BT62818,Sneha,Follow SOP
CMP07843,2025-11-21,GSK,QC,Vizag,SOP,Low,Equipment Failure,Closed,2025-12-03,Non-Compliant,17,Syrup,BT83041,Kiran,Urgent
CMP07847,2024-07-08,Mylan,Production,Hyderabad,Calibration,Critical,Documentation Error,Closed,2024-08-02,Non-Compliant,30,Syrup,BT90591,Anil,Requires Review
CMP07848,2024-12-19,Mylan,Warehouse,Chennai,Calibration,Critical,Equipment Failure,Open,2024-12-24,Compliant,23,Tablet,BT40541,Sneha,Follow SOP
CMP07857,2024-02-03,Cipla,Production,Chennai,Cleaning,Medium,Equipment Failure,Closed,2024-02-25,Compliant,50,Ointment,BT95752,Kiran,Urgent
CMP07858,2025-09-09,Dr. Reddy's,QA,Chennai,Equipment,High,Human Error,In Progress,2025-09-24,Non-Compliant,61,Syrup,BT72584,Ravi,No Remarks
CMP07860,2024-08-11,Novartis,Production,Pune,Documentation,Medium,Material Issue,In Progress,2024-08-30,Compliant,60,Injection,BT98333,Priya,No Remarks
CMP07864,2025-08-18,Dr. Reddy's,Production,Vizag,Validation,Critical,Material Issue,In Progress,2025-09-13,Compliant,85,Syrup,BT55739,Sneha,No Remarks
CMP07865,2025-01-19,Mylan,QA,Chennai,Equipment,Low,Material Issue,Closed,2025-01-20,Non-Compliant,75,Capsule,BT77378,Priya,Follow SOP
CMP07877,2025-04-30,Lupin,R&D,Chennai,Documentation,High,Documentation Error,Open,2025-05-28,Compliant,34,Capsule,BT26358,Sneha,Urgent
CMP07880,2025-03-10,Lupin,Production,Hyderabad,Documentation,Critical,Human Error,Closed,2025-03-11,Compliant,21,Tablet,BT63395,Anil,Urgent
CMP07884,2024-03-16,Sun Pharma,Production,Chennai,SOP,Critical,Documentation Error,Closed,2024-04-11,Compliant,4,Capsule,BT36735,Sneha,Follow SOP
CMP07885,2024-06-24,GSK,Packaging,Hyderabad,Cleaning,High,Human Error,Closed,2024-07-03,Compliant,46,Capsule,BT48249,Anil,Urgent
CMP07895,2025-04-15,Mylan,Production,Pune,SOP,Critical,Documentation Error,Closed,2025-05-07,Non-Compliant,38,Syrup,BT88431,Ravi,Urgent
CMP07897,2025-02-27,Abbott,QC,Vizag,Equipment,Medium,Training Issue,In Progress,2025-03-17,Compliant,21,Ointment,BT71933,Priya,Follow SOP
CMP07898,2024-04-16,Novartis,Warehouse,Chennai,Cleaning,Low,Human Error,Closed,2024-05-03,Compliant,32,Syrup,BT77201,Ravi,Follow SOP
CMP07900,2024-08-25,Sun Pharma,Warehouse,Pune,Equipment,Low,Documentation Error,In Progress,2024-08-30,Compliant,50,Capsule,BT48080,Anil,Follow SOP
CMP07901,2025-09-20,Aurobindo Pharma,R&D,Vizag,SOP,Low,Human Error,In Progress,2025-10-10,Non-Compliant,98,Tablet,BT78142,Sneha,Urgent
CMP07903,2024-12-08,GSK,Packaging,Pune,Equipment,Critical,Equipment Failure,Closed,2024-12-28,Non-Compliant,16,Ointment,BT55332,Anil,No Remarks
CMP07905,2024-03-20,Dr. Reddy's,Warehouse,Vizag,Cleaning,Medium,Material Issue,In Progress,2024-03-26,Non-Compliant,5,Injection,BT70992,Anil,Requires Review
CMP07906,2025-12-13,Dr. Reddy's,Packaging,Vizag,Documentation,Critical,Material Issue,Open,2025-12-20,Compliant,6,Tablet,BT58711,Anil,Urgent
CMP07908,2025-05-21,Mylan,Packaging,Bangalore,Documentation,High,Equipment Failure,Closed,2025-06-11,Compliant,80,Capsule,BT80944,Ravi,No Remarks
CMP07915,2024-12-17,Sun Pharma,Packaging,Vizag,SOP,Low,Training Issue,Closed,2024-12-23,Non-Compliant,60,Ointment,BT15643,Ravi,No Remarks
CMP07916,2025-07-30,Sun Pharma,Production,Pune,Documentation,Critical,Training Issue,In Progress,2025-08-25,Non-Compliant,2,Syrup,BT73578,Ravi,No Remarks
CMP07923,2025-09-02,Lupin,QA,Pune,Equipment,Critical,Human Error,Open,2025-09-18,Non-Compliant,34,Ointment,BT78238,Priya,No Remarks
CMP07924,2025-05-16,GSK,Production,Hyderabad,Calibration,Medium,Training Issue,In Progress,2025-06-14,Non-Compliant,30,Ointment,BT53358,Priya,Follow SOP
CMP07925,2025-07-08,Mylan,Warehouse,Pune,Equipment,Low,Equipment Failure,Open,2025-07-20,Non-Compliant,87,Injection,BT47932,Kiran,No Remarks
CMP07926,2025-11-02,Mylan,R&D,Chennai,SOP,Medium,Equipment Failure,Closed,2025-11-07,Non-Compliant,99,Tablet,BT77501,Sneha,Urgent
CMP07927,2024-05-20,Mylan,R&D,Bangalore,Cleaning,Low,Documentation Error,In Progress,2024-05-21,Compliant,9,Ointment,BT55313,Priya,No Remarks
CMP07928,2025-05-13,Abbott,Packaging,Chennai,SOP,High,Human Error,Open,2025-05-19,Compliant,52,Capsule,BT13229,Kiran,No Remarks
CMP07929,2025-09-13,Pfizer,Production,Pune,Documentation,Medium,Equipment Failure,Closed,,Non-Compliant,40,Capsule,BT78514,Sneha,Urgent
CMP07931,2025-05-24,Dr. Reddy's,QA,Vizag,Documentation,Critical,Equipment Failure,Open,2025-06-07,Non-Compliant,95,Ointment,BT71834,Kiran,Requires Review
CMP07932,2025-11-14,Dr. Reddy's,Production,Hyderabad,Documentation,High,Documentation Error,Open,2025-11-29,Non-Compliant,5,Syrup,BT75421,Anil,No Remarks
CMP07938,2025-06-22,Abbott,Packaging,Hyderabad,Documentation,Low,Human Error,In Progress,2025-07-18,Compliant,49,Capsule,BT24560,Priya,Follow SOP
CMP07939,2025-08-24,Dr. Reddy's,Packaging,Pune,SOP,Low,Material Issue,In Progress,2025-09-19,Non-Compliant,83,Ointment,BT13438,Kiran,Follow SOP
CMP07940,2024-04-22,Dr. Reddy's,Production,Hyderabad,Validation,Low,Training Issue,In Progress,2024-05-11,Non-Compliant,57,Capsule,BT99146,Sneha,No Remarks
CMP07941,2025-03-21,Abbott,QC,Pune,Equipment,Medium,Material Issue,Closed,2025-04-07,Non-Compliant,17,Capsule,BT13448,Kiran,Urgent
CMP07945,2024-11-19,GSK,QC,Vizag,Cleaning,Low,Material Issue,In Progress,2024-11-20,Compliant,12,Tablet,BT18822,Anil,Follow SOP
CMP07946,2024-08-23,Aurobindo Pharma,R&D,Bangalore,Equipment,High,Training Issue,Open,2024-08-24,Non-Compliant,32,Syrup,BT28991,Anil,Requires Review
CMP07947,2025-07-11,Dr. Reddy's,Warehouse,Vizag,Validation,Low,Documentation Error,Closed,2025-07-24,Compliant,96,Injection,BT66577,Priya,Follow SOP
CMP07948,2024-07-16,Sun Pharma,R&D,Bangalore,Documentation,High,Training Issue,Closed,2024-08-09,Non-Compliant,48,Syrup,BT21202,Priya,No Remarks
CMP07949,2025-02-18,Aurobindo Pharma,Warehouse,Chennai,SOP,Medium,Training Issue,Closed,2025-03-08,Compliant,81,Ointment,BT11836,Sneha,Requires Review
CMP07951,2024-04-22,Abbott,R&D,Vizag,Cleaning,Low,Equipment Failure,Closed,2024-05-06,Compliant,45,Tablet,BT36755,Priya,Urgent
CMP07953,2024-03-25,Pfizer,R&D,Chennai,Equipment,High,Human Error,Closed,2024-04-14,Compliant,25,Tablet,BT94414,Anil,No Remarks
CMP07960,2024-06-26,Pfizer,R&D,Bangalore,Equipment,Medium,Human Error,Open,2024-07-25,Non-Compliant,91,Syrup,BT65365,Anil,No Remarks
CMP07962,2025-06-24,Pfizer,Production,Hyderabad,Documentation,Low,Material Issue,Open,2025-07-23,Non-Compliant,61,Ointment,BT71182,Ravi,No Remarks
CMP07971,2024-08-19,Mylan,QA,Hyderabad,Validation,Critical,Human Error,Closed,,Compliant,41,Syrup,BT88868,Anil,Requires Review
CMP07972,2025-10-22,GSK,Warehouse,Bangalore,Calibration,Critical,Material Issue,Open,2025-10-27,Compliant,97,Capsule,BT41842,Kiran,Requires Review
CMP07973,2024-03-02,Mylan,R&D,Pune,Cleaning,High,Documentation Error,In Progress,2024-03-16,Compliant,25,Injection,BT24350,Ravi,Requires Review
CMP07979,2024-11-09,Mylan,R&D,Chennai,Documentation,High,Equipment Failure,In Progress,2024-12-09,Compliant,24,Injection,BT20182,Sneha,Urgent
CMP07982,2024-04-22,Sun Pharma,QC,Vizag,Equipment,High,Human Error,Open,2024-05-05,Compliant,78,Tablet,BT25707,Sneha,Follow SOP
CMP07990,2024-07-09,Aurobindo Pharma,R&D,Pune,Equipment,Critical,Human Error,Open,2024-07-25,Non-Compliant,27,Tablet,BT18261,Priya,No Remarks
CMP07993,2025-01-10,Lupin,Packaging,Vizag,Documentation,Medium,Human Error,Open,2025-01-20,Compliant,88,Syrup,BT79615,Kiran,No Remarks
CMP07994,2024-10-13,GSK,Production,Bangalore,SOP,High,Training Issue,Open,2024-10-28,Non-Compliant,100,Capsule,BT25961,Ravi,Requires Review
CMP08000,2024-12-27,Sun Pharma,R&D,Bangalore,Calibration,High,Documentation Error,Open,2025-01-21,Non-Compliant,99,Ointment,BT31408,Priya,No Remarks
CMP08010,2025-07-02,Aurobindo Pharma,QA,Chennai,Cleaning,Low,Material Issue,In Progress,2025-07-26,Non-Compliant,47,Tablet,BT59467,Kiran,Follow SOP
CMP08011,2024-03-22,Novartis,QA,Bangalore,Validation,Critical,Human Error,In Progress,2024-03-27,Compliant,88,Capsule,BT32312,Priya,No Remarks
CMP08022,2025-11-21,Abbott,Packaging,Hyderabad,Cleaning,High,Equipment Failure,Closed,2025-12-15,Non-Compliant,54,Injection,BT96256,Ravi,No Remarks
CMP08024,2024-10-30,Pfizer,Packaging,Bangalore,Equipment,Medium,Equipment Failure,In Progress,2024-11-22,Compliant,97,Ointment,BT62906,Kiran,No Remarks
CMP08026,2025-05-18,Pfizer,R&D,Chennai,Cleaning,Low,Material Issue,Open,2025-05-30,Non-Compliant,42,Capsule,BT64280,Ravi,Requires Review
CMP08030,2025-08-16,Cipla,R&D,Pune,Calibration,Low,Human Error,Open,2025-09-05,Non-Compliant,1,Syrup,BT36745,Anil,No Remarks
CMP08031,2024-11-20,Lupin,Packaging,Pune,SOP,Critical,Documentation Error,Open,2024-12-17,Non-Compliant,24,Ointment,BT61220,Priya,No Remarks
CMP08035,2024-04-21,Sun Pharma,QC,Chennai,Calibration,High,Training Issue,In Progress,2024-05-21,Non-Compliant,11,Capsule,BT26479,Sneha,Follow SOP
CMP08038,2024-01-07,Dr. Reddy's,R&D,Pune,Cleaning,Low,Documentation Error,Closed,2024-02-05,Compliant,78,Capsule,BT44768,Priya,Requires Review
CMP08044,2024-11-15,Dr. Reddy's,Warehouse,Bangalore,Documentation,Critical,Equipment Failure,Open,2024-11-16,Non-Compliant,47,Tablet,BT50369,Priya,Urgent
CMP08050,2024-03-16,Cipla,R&D,Chennai,Documentation,Critical,Human Error,Open,2024-03-29,Non-Compliant,31,Tablet,BT46731,Sneha,No Remarks
CMP08068,2025-12-29,Pfizer,Production,Hyderabad,Calibration,Low,Human Error,Closed,2025-12-30,Non-Compliant,28,Ointment,BT82958,Priya,No Remarks
CMP08069,2024-07-06,Sun Pharma,Warehouse,Chennai,Equipment,Low,Training Issue,Open,2024-07-16,Non-Compliant,6,Ointment,BT87712,Sneha,Requires Review
CMP08072,2024-06-04,Novartis,Production,Vizag,Calibration,Medium,Training Issue,Open,2024-06-07,Compliant,12,Injection,BT69942,Kiran,Urgent
CMP08075,2025-02-01,Sun Pharma,Production,Chennai,SOP,Critical,Training Issue,In Progress,2025-02-27,Compliant,84,Syrup,BT50064,Anil,No Remarks
CMP08076,2024-03-24,GSK,Packaging,Bangalore,Validation,Low,Documentation Error,Closed,2024-04-18,Compliant,51,Tablet,BT28878,Kiran,No Remarks
CMP08077,2024-04-11,Mylan,Packaging,Bangalore,Equipment,Low,Documentation Error,In Progress,2024-04-23,Compliant,25,Capsule,BT24518,Kiran,No Remarks
CMP08079,2024-01-04,Dr. Reddy's,Warehouse,Bangalore,Cleaning,Low,Equipment Failure,Closed,2024-01-18,Non-Compliant,99,Ointment,BT41155,Ravi,Requires Review
CMP08081,2025-06-14,GSK,R&D,Hyderabad,Calibration,Critical,Human Error,Open,2025-06-18,Non-Compliant,75,Ointment,BT97334,Anil,No Remarks
CMP08082,2024-03-21,Abbott,QC,Chennai,Calibration,Low,Equipment Failure,In Progress,2024-04-12,Compliant,89,Syrup,BT91280,Sneha,No Remarks
CMP08087,2025-06-03,Aurobindo Pharma,Production,Vizag,Validation,Critical,Human Error,In Progress,2025-06-28,Compliant,47,Tablet,BT41507,Kiran,Urgent
CMP08096,2024-03-21,Dr. Reddy's,Production,Vizag,Cleaning,High,Training Issue,In Progress,2024-03-23,Non-Compliant,84,Syrup,BT60825,Ravi,No Remarks
CMP08099,2024-06-04,GSK,Production,Chennai,Validation,Low,Human Error,In Progress,2024-06-21,Compliant,21,Tablet,BT97457,Sneha,Requires Review
CMP08100,2024-05-11,Sun Pharma,Packaging,Vizag,Documentation,Low,Equipment Failure,In Progress,2024-06-01,Non-Compliant,41,Capsule,BT83295,Sneha,Follow SOP
CMP08101,2025-11-08,GSK,R&D,Chennai,Validation,Medium,Material Issue,In Progress,2025-11-16,Compliant,32,Capsule,BT82723,Sneha,Follow SOP
CMP08102,2024-08-02,Mylan,Packaging,Chennai,Equipment,Low,Training Issue,Closed,2024-08-11,Compliant,42,Ointment,BT97784,Sneha,No Remarks
CMP08103,2024-08-19,Pfizer,Production,Vizag,SOP,Critical,Documentation Error,Open,2024-09-04,Non-Compliant,27,Syrup,BT28182,Kiran,No Remarks
CMP08104,2025-03-14,GSK,Warehouse,Bangalore,Equipment,Critical,Documentation Error,Open,,Non-Compliant,56,Injection,BT55926,Sneha,Urgent
CMP08107,2025-06-28,Aurobindo Pharma,R&D,Pune,Equipment,High,Training Issue,Open,2025-07-24,Compliant,38,Ointment,BT77714,Sneha,Urgent
CMP08110,2024-04-18,Mylan,Packaging,Vizag,Cleaning,Critical,Equipment Failure,Closed,,Compliant,83,Capsule,BT59127,Priya,Follow SOP
CMP08115,2025-07-18,Pfizer,R&D,Pune,Calibration,High,Human Error,In Progress,2025-07-31,Compliant,11,Injection,BT88934,Sneha,Requires Review
CMP08121,2025-04-11,Novartis,Production,Hyderabad,Cleaning,Low,Equipment Failure,In Progress,2025-04-15,Compliant,80,Syrup,BT61136,Sneha,Urgent
CMP08125,2024-05-07,Novartis,Packaging,Hyderabad,Equipment,High,Equipment Failure,In Progress,2024-05-24,Compliant,48,Ointment,BT95306,Priya,Requires Review
CMP08126,2025-12-25,Lupin,Production,Bangalore,SOP,Medium,Human Error,Closed,2026-01-15,Non-Compliant,64,Syrup,BT30094,Anil,Urgent
CMP08133,2025-01-03,Dr. Reddy's,Production,Vizag,Documentation,Critical,Equipment Failure,Closed,2025-01-16,Non-Compliant,56,Capsule,BT86556,Sneha,Follow SOP
CMP08144,2024-09-25,Sun Pharma,QC,Chennai,Equipment,Critical,Material Issue,Open,2024-10-18,Compliant,32,Syrup,BT92683,Priya,No Remarks
CMP08152,2025-03-24,Mylan,R&D,Vizag,Equipment,Medium,Equipment Failure,Closed,2025-04-10,Compliant,42,Syrup,BT68929,Priya,Urgent
CMP08153,2025-08-21,Sun Pharma,QC,Chennai,Calibration,High,Material Issue,In Progress,2025-09-03,Non-Compliant,14,Syrup,BT28225,Sneha,Follow SOP
CMP08157,2024-09-11,Abbott,Production,Vizag,Cleaning,Medium,Human Error,In Progress,2024-09-27,Non-Compliant,46,Capsule,BT20891,Ravi,Requires Review
CMP08159,2024-06-27,Abbott,Production,Bangalore,Equipment,Medium,Equipment Failure,Closed,2024-07-11,Non-Compliant,79,Capsule,BT65662,Sneha,No Remarks
CMP08160,2024-11-23,Aurobindo Pharma,Production,Hyderabad,Documentation,Low,Equipment Failure,Open,2024-12-01,Compliant,48,Injection,BT42605,Kiran,Urgent
CMP08167,2025-10-30,Mylan,Warehouse,Pune,Calibration,Low,Documentation Error,Closed,2025-11-13,Non-Compliant,11,Injection,BT98652,Ravi,No Remarks
CMP08169,2024-01-17,Aurobindo Pharma,QC,Hyderabad,Cleaning,High,Training Issue,In Progress,2024-01-23,Non-Compliant,15,Syrup,BT61063,Anil,No Remarks
CMP08170,2024-02-05,Sun Pharma,R&D,Chennai,Cleaning,Critical,Equipment Failure,Open,2024-02-15,Non-Compliant,28,Syrup,BT39464,Anil,Urgent
CMP08171,2024-08-19,Mylan,Production,Pune,SOP,Low,Human Error,Open,2024-09-03,Non-Compliant,68,Syrup,BT85407,Ravi,Urgent
CMP08172,2024-09-29,Novartis,R&D,Vizag,SOP,Critical,Training Issue,Closed,2024-10-10,Compliant,34,Injection,BT72535,Anil,No Remarks
CMP08174,2024-10-05,Lupin,QC,Bangalore,SOP,High,Material Issue,Open,2024-10-24,Non-Compliant,38,Ointment,BT64153,Anil,Requires Review
CMP08176,2025-05-07,Aurobindo Pharma,Production,Pune,SOP,Low,Documentation Error,In Progress,2025-05-25,Compliant,90,Ointment,BT15456,Anil,No Remarks
CMP08179,2024-12-27,Novartis,Warehouse,Vizag,Validation,Low,Documentation Error,In Progress,2025-01-04,Non-Compliant,57,Injection,BT49437,Kiran,No Remarks
CMP08180,2024-05-26,Pfizer,Warehouse,Vizag,SOP,High,Human Error,Open,2024-06-12,Non-Compliant,63,Capsule,BT64040,Priya,No Remarks
CMP08182,2024-11-14,GSK,Production,Pune,SOP,Critical,Equipment Failure,Closed,2024-12-02,Compliant,79,Ointment,BT56200,Priya,Follow SOP
CMP08183,2025-05-18,Lupin,QC,Hyderabad,Cleaning,Low,Human Error,Open,2025-05-22,Non-Compliant,59,Capsule,BT58416,Ravi,Requires Review
CMP08184,2024-11-17,Abbott,Packaging,Pune,Validation,Critical,Equipment Failure,In Progress,2024-11-28,Non-Compliant,49,Injection,BT15237,Sneha,No Remarks
CMP08186,2025-04-11,Novartis,QA,Pune,Validation,High,Material Issue,In Progress,2025-04-23,Compliant,85,Ointment,BT27004,Sneha,No Remarks
