Compliance_ID,Audit_Date,Company,Department,Plant,Deviation_Type,Severity,Root_Cause,CAPA_Status,Closure_Date,Compliance_Status,Risk_Score,Product,Batch_Number,Auditor,Remarks
CMP07209,2025-03-09,Novartis,Prodction,Bangalore,Equipment,High,Training Issue,Closed,2025-04-02,Compliant,150,Injection,BT31541,Kiran,Follow SOP
CMP07210,2025-10-07,Dr. Reddy's,QA,Chennai,Equipment,Critical,Documentation Error,Open,2025-10-14,Non-Compliant,53,Injection,BT86154,Kiran,Follow SOP
CMP07211,2025-07-05,Sun Pharma,Production,Pune,Calibration,Critical,Material Issue,Open,2025-07-17,Non-Compliant,150,Capsule,BT45680,Priya,Follow SOP
CMP07212,2024-04-07,Mylan,Production,Chennai,SOP,Medium,Documentation Error,Open,2024-04-30,Non-Compliant,95,Syrup,BT71951,Sneha,Follow SOP
CMP07213,2025-01-15,GSK,QA,Hyderabad,Validation,Medium,Equipment Failure,In Progress,2025-01-17,Non-Compliant,150,Syrup,BT78642,Ravi,NA
CMP07214,2024-06-03,Cipla,Prodction,Chennai,Calibration,Low,Human Error,Open,2024-06-04,Non-Compliant,-5,Injection,BT16784,Ravi,
CMP07215,2024-07-01,Pfizer,QC,Vizag,Equipment,Low,Documentation Error,Closed,2024-07-04,Compliant,92,Ointment,BT46926,Anil,Follow SOP
CMP07216,2025-08-18,Lupin,QC,Bangalore,SOP,Medium,Training Issue,Closed,2025-08-19,Non-Compliant,-5,Tablet,BT11775,Priya,Follow SOP
CMP07217,2025-07-01,Aurobindo Pharma,Warehouse,Chennai,SOP,Medium,Documentation Error,Open,2025-07-18,Compliant,-5,Capsule,BT28154,Ravi,Urgent
CMP07218,2025-07-20,Cipla,Warehouse,Pune,Documentation,Medium,Equipment Failure,Open,2025-08-11,Compliant,150,Capsule,BT80546,Sneha,Requires Review
CMP07219,2025-05-13,Aurobindo Pharma,Production,Hyderabad,Validation,High,Documentation Error,Open,2025-05-18,Compliant,150,Syrup,BT82036,Ravi,NA
CMP07220,2024-05-23,Aurobindo Pharma,QC,Hyderabad,Cleaning,High,Documentation Error,Open,2024-05-30,Compliant,150,Syrup,BT27334,Kiran,Requires Review
CMP07221,2025-04-29,Mylan,Production,Chennai,Cleaning,Low,Human Error,Closed,2025-05-04,Non-Compliant,99,Syrup,BT20053,Sneha,Urgent
CMP07222,2024-05-06,Mylan,Packaging,Hyderabad,Documentation,Low,Documentation Error,Closed,2024-05-28,Compliant,150,Injection,BT44366,Sneha,
CMP07223,2025-07-09,Mylan,Production,Chennai,Validation,High,Training Issue,Open,2025-07-14,Non-Compliant,-5,Syrup,BT54473,Ravi,Follow SOP
CMP07224,2025-06-26,Dr. Reddy's,QA,Bangalore,Cleaning,Critical,Documentation Error,In Progress,2025-07-02,Non-Compliant,61,Tablet,BT41606,Sneha,Follow SOP
CMP07225,2025-11-26,Dr. Reddy's,R&D,Chennai,SOP,Critical,Material Issue,Open,2025-11-29,Non-Compliant,71,Syrup,BT43817,Kiran,Urgent
CMP07226,2025-10-16,Aurobindo Pharma,QA,Bangalore,Validation,Low,Human Error,In Progress,2025-10-20,Compliant,75,Ointment,BT63417,Anil,Follow SOP
CMP07227,2025-03-05,Sun Pharma,QC,Vizag,Documentation,Medium,Material Issue,Closed,2025-03-17,Compliant,90,Ointment,BT86726,Ravi,Urgent
CMP07228,2025-01-03,Novartis,R&D,Pune,Cleaning,Critical,Human Error,In Progress,2025-02-01,Non-Compliant,-5,Ointment,BT72868,Anil,
CMP07229,2024-08-30,Sun Pharma,Packaging,Chennai,Cleaning,Critical,Training Issue,Closed,2024-09-11,Compliant,60,Injection,BT90678,Sneha,NA
CMP07230,2025-06-13,Dr. Reddy's,QC,Hyderabad,Calibration,Low,Material Issue,In Progress,2025-06-24,Compliant,87,Capsule,BT98954,Sneha,Follow SOP
CMP07231,2024-09-18,Pfizer,QC,Vizag,SOP,High,Documentation Error,Open,2024-10-13,Non-Compliant,150,Ointment,BT57137,Sneha,
CMP07232,2025-12-26,Mylan,Production,Bangalore,Validation,High,Documentation Error,Closed,2025-12-31,Non-Compliant,39,Syrup,BT62998,Anil,Requires Review
CMP07233,2024-11-30,Lupin,Production,Chennai,Validation,High,Documentation Error,In Progress,2024-12-05,Compliant,-5,Injection,BT41014,Sneha,NA
CMP07234,2024-02-18,Novartis,Warehouse,Vizag,Validation,Medium,Equipment Failure,Closed,2024-03-19,Compliant,49,Ointment,BT64343,Kiran,Urgent
CMP07235,2025-10-07,Aurobindo Pharma,Packaging,Hyderabad,SOP,Critical,Equipment Failure,Open,2025-10-16,Non-Compliant,-5,Capsule,BT75138,Sneha,Follow SOP
CMP07236,2025-08-01,Dr. Reddy's,Packaging,Hyderabad,Documentation,Low,Training Issue,In Progress,2025-08-11,Non-Compliant,54,Ointment,BT40613,Priya,Urgent
CMP07237,2024-06-27,Pfizer,Packaging,Chennai,Cleaning,High,Material Issue,In Progress,2024-07-24,Compliant,150,Syrup,BT88498,Priya,NA
CMP07238,2025-11-18,Pfizer,Warehouse,Hyderabad,SOP,Low,Human Error,In Progress,2025-12-04,Compliant,150,Tablet,BT15250,Sneha,
CMP07239,2024-02-02,Mylan,Warehouse,Bangalore,Cleaning,Low,Documentation Error,Closed,2024-02-24,Non-Compliant,64,Tablet,BT31850,Priya,Urgent
CMP07240,2025-01-18,Lupin,Packaging,Vizag,Cleaning,Critical,Documentation Error,Open,2025-02-13,Non-Compliant,5,Injection,BT46968,Sneha,
CMP07241,2024-08-03,Pfizer,Warehouse,Bangalore,SOP,Critical,Documentation Error,Open,2024-08-11,Non-Compliant,150,Capsule,BT72872,Priya,Follow SOP
CMP07242,2024-11-07,Cipla,Production,Vizag,Documentation,Low,Material Issue,Open,2024-12-02,Non-Compliant,90,Syrup,BT63577,Kiran,Requires Review
CMP07243,2025-01-10,Lupin,R&D,Bangalore,Validation,Medium,Material Issue,Open,2025-01-16,Non-Compliant,-5,Syrup,BT99383,Ravi,Follow SOP
CMP07244,2025-06-19,Mylan,QC,Pune,SOP,High,Documentation Error,Open,2025-07-02,Compliant,150,Ointment,BT98648,Anil,NA
CMP07245,2024-02-19,Sun Pharma,QA,Chennai,Calibration,Low,Human Error,In Progress,2024-02-29,Non-Compliant,-5,Capsule,BT55224,Ravi,Requires Review
CMP07246,2025-09-19,Mylan,QC,Chennai,Calibration,Low,Documentation Error,Open,2025-10-05,Compliant,-5,Capsule,BT24238,Kiran,
CMP07247,2025-10-07,Aurobindo Pharma,QA,Bangalore,SOP,Critical,Training Issue,Closed,2025-10-31,Non-Compliant,27,Ointment,BT33494,Sneha,
CMP07248,2024-10-06,Cipla,QA,Bangalore,Validation,Low,Documentation Error,In Progress,2024-10-22,Compliant,150,Capsule,BT76901,Kiran,Urgent
CMP07249,2024-03-02,Mylan,QA,Bangalore,Calibration,High,Human Error,In Progress,2024-03-07,Compliant,150,Injection,BT51555,Sneha,NA
CMP07250,2024-08-13,GSK,Packaging,Bangalore,Calibration,High,Human Error,Closed,2024-08-18,Compliant,-5,Syrup,BT30603,Ravi,NA
CMP07251,2024-06-14,Lupin,QC,Vizag,SOP,Low,Material Issue,Closed,2024-06-29,Non-Compliant,150,Ointment,BT16103,Anil,Follow SOP
CMP07252,2024-01-12,Pfizer,R&D,Hyderabad,SOP,High,Training Issue,Open,2024-02-10,Compliant,79,Injection,BT74122,Anil,Requires Review
CMP07253,2025-12-29,Mylan,Production,Bangalore,Equipment,High,Documentation Error,Open,2026-01-19,Non-Compliant,150,Syrup,BT36696,Sneha,Follow SOP
CMP07254,2024-07-21,Novartis,QC,Pune,Cleaning,Critical,Documentation Error,In Progress,2024-07-23,Compliant,150,Capsule,BT77548,Ravi,Requires Review
CMP07255,2024-10-17,Novartis,Warehouse,Hyderabad,Calibration,Low,Training Issue,In Progress,2024-11-08,Non-Compliant,-5,Ointment,BT50479,Anil,Follow SOP
CMP07256,2024-06-18,Abbott,QA,Chennai,Cleaning,High,Training Issue,Closed,2024-07-11,Compliant,-5,Injection,BT21507,Anil,Follow SOP
CMP07257,2024-12-29,Novartis,QC,Chennai,Calibration,Medium,Material Issue,In Progress,2025-01-12,Non-Compliant,63,Capsule,BT82192,Ravi,
CMP07258,2025-10-04,GSK,Packaging,Chennai,Calibration,Medium,Documentation Error,Closed,2025-10-05,Compliant,150,Injection,BT41791,Priya,NA
CMP07259,2024-07-29,Pfizer,Production,Pune,Cleaning,Medium,Material Issue,Closed,2024-08-21,Non-Compliant,150,Capsule,BT81372,Ravi,
CMP07260,2025-08-05,Dr. Reddy's,QC,Hyderabad,Equipment,Critical,Documentation Error,In Progress,2025-08-15,Non-Compliant,20,Injection,BT16944,Ravi,Requires Review
CMP07261,2025-06-28,Mylan,QA,Vizag,Validation,Low,Training Issue,Closed,2025-06-30,Compliant,-5,Tablet,BT40459,Anil,Follow SOP
CMP07262,2025-01-24,Novartis,QC,Pune,Documentation,Low,Documentation Error,Closed,2025-01-27,Non-Compliant,-5,Tablet,BT13064,Anil,Follow SOP
CMP07263,2024-04-17,Novartis,Production,Hyderabad,Equipment,Low,Documentation Error,Open,2024-05-08,Non-Compliant,2,Tablet,BT28000,Anil,Follow SOP
CMP07264,2024-08-17,Abbott,Warehouse,Bangalore,SOP,High,Equipment Failure,Closed,2024-09-03,Non-Compliant,150,Ointment,BT91905,Anil,Requires Review
CMP07265,2025-04-13,Cipla,QA,Pune,Equipment,Low,Documentation Error,Open,2025-04-24,Non-Compliant,13,Injection,BT37336,Ravi,Follow SOP
CMP07266,2025-09-13,Pfizer,Warehouse,Pune,Calibration,Critical,Training Issue,In Progress,2025-10-12,Compliant,100,Tablet,BT16208,Ravi,Requires Review
CMP07267,2025-07-04,Abbott,QA,Pune,Documentation,High,Equipment Failure,Open,2025-07-21,Compliant,-5,Syrup,BT61626,Sneha,
CMP07268,2024-03-09,Abbott, production ,Pune,Equipment,Low,Documentation Error,Open,2024-04-04,Non-Compliant,60,Syrup,BT59725,Sneha,Requires Review
CMP07269,2025-12-27,Abbott,Production,Pune,Calibration,Critical,Equipment Failure,Closed,2026-01-07,Non-Compliant,10,Tablet,BT73270,Sneha,NA
CMP07270,2025-02-07,GSK,Packaging,Hyderabad,Equipment,High,Equipment Failure,In Progress,2025-02-19,Non-Compliant,150,Syrup,BT23846,Priya,NA
CMP07271,2025-10-07,Mylan,Production,Hyderabad,Cleaning,Low,Material Issue,Closed,2025-10-11,Compliant,-5,Injection,BT48081,Kiran,Requires Review
CMP07272,2024-05-01,GSK,Production,Pune,SOP,Low,Human Error,Closed,2024-05-19,Compliant,150,Capsule,BT51395,Anil,Requires Review
CMP07273,2025-09-05,Lupin,Warehouse,Vizag,Validation,Medium,Human Error,Open,2025-09-06,Non-Compliant,-5,Ointment,BT57646,Anil,NA
CMP07274,2025-01-26,Abbott,Production,Chennai,Calibration,High,Training Issue,Open,2025-02-21,Non-Compliant,-5,Syrup,BT52614,Anil,NA
CMP07275,2025-11-17,Mylan,Packaging,Vizag,Validation,High,Human Error,Open,2025-12-03,Non-Compliant,-5,Capsule,BT11859,Anil,Requires Review
CMP07276,2025-06-14,Mylan,QC,Hyderabad,Cleaning,Medium,Documentation Error,Closed,2025-07-12,Compliant,-5,Capsule,BT91050,Anil,Requires Review
CMP07277,2024-01-26,GSK,Prodction,Hyderabad,Documentation,Low,Human Error,In Progress,2024-02-03,Compliant,93,Syrup,BT96254,Ravi,Follow SOP
CMP07278,2024-02-18,Dr. Reddy's,QA,Hyderabad,Cleaning,High,Human Error,In Progress,2024-03-16,Non-Compliant,150,Syrup,BT70924,Sneha,NA
CMP07279,2025-04-12,Mylan,Packaging,Vizag,SOP,Hgh,Training Issue,Open,2025-04-15,Non-Compliant,-5,Capsule,BT27996,Priya,Follow SOP
CMP07280,2025-12-31,Lupin,Packaging,Bangalore,Cleaning,Medium,Human Error,Open,2026-01-09,Non-Compliant,-5,Ointment,BT95594,Kiran,Requires Review
CMP07281,2024-11-19,Dr. Reddy's, production ,Bangalore,SOP,Medium,Equipment Failure,Closed,2024-12-14,Non-Compliant,150,Syrup,BT20624,Priya,NA
CMP07282,2024-02-05,Sun Pharma,Packaging,Vizag,Validation,Critical,Equipment Failure,Open,2024-02-07,Compliant,150,Tablet,BT35451,Priya,Urgent
CMP07283,2025-09-06,Abbott,R&D,Pune,Calibration,High,Documentation Error,Closed,2025-09-16,Non-Compliant,-5,Tablet,BT59059,Sneha,Requires Review
CMP07284,2024-11-26,Mylan, production ,Pune,Equipment,Medium,Equipment Failure,In Progress,2024-12-12,Compliant,36,Syrup,BT55623,Priya,Urgent
CMP07285,2025-02-11,Aurobindo Pharma,QA,Pune,Cleaning,Low,Material Issue,In Progress,2025-02-22,Compliant,150,Syrup,BT50415,Anil,Requires Review
CMP07286,2024-03-30,Novartis,QC,Pune,Cleaning,Medium,Training Issue,Closed,2024-04-13,Compliant,-5,Syrup,BT22640,Ravi,Follow SOP
CMP07287,2024-05-22,Dr. Reddy's,Packaging,Pune,Calibration,Medium,Material Issue,In Progress,2024-06-16,Compliant,58,Injection,BT20356,Priya,Follow SOP
CMP07288,2024-03-23,Abbott, production ,Hyderabad,Cleaning,High,Equipment Failure,Open,2024-04-15,Compliant,-5,Ointment,BT80808,Priya,Requires Review
CMP07289,2025-07-11,Lupin,QC,Hyderabad,Validation,High,Equipment Failure,Closed,,Non-Compliant,-5,Tablet,BT74805,Priya,NA
CMP07290,2025-05-17,Cipla,Warehouse,Pune,Equipment,Low,Equipment Failure,Closed,2025-06-12,Non-Compliant,150,Syrup,BT14542,Anil,
CMP07291,2025-03-18,Sun Pharma,Warehouse,Chennai,Validation,Low,Training Issue,In Progress,2025-04-05,Compliant,150,Ointment,BT21778,Sneha,
CMP07292,2025-03-04,Lupin, production ,Hyderabad,SOP,Medium,Documentation Error,Open,2025-03-23,Non-Compliant,150,Capsule,BT60896,Ravi,
CMP07293,2024-11-09,Mylan,Production,Vizag,Documentation,Critical,Documentation Error,Open,2024-12-04,Non-Compliant,-5,Syrup,BT36845,Priya,Urgent
CMP07294,2024-09-30,Novartis,Warehouse,Hyderabad,Equipment,Critical,Equipment Failure,In Progress,,Non-Compliant,85,Ointment,BT32768,Kiran,Requires Review
CMP07295,2024-03-07,Novartis,QC,Bangalore,Equipment,Medium,Training Issue,Closed,2024-03-12,Compliant,-5,Injection,BT62539,Kiran,NA
CMP07296,2024-08-23,Lupin,QA,Pune,Cleaning,Low,Documentation Error,In Progress,2024-09-07,Compliant,150,Ointment,BT22236,Anil,Urgent
CMP07297,2024-12-30,Pfizer,Warehouse,Vizag,SOP,Medium,Training Issue,Open,2025-01-19,Non-Compliant,-5,Ointment,BT64413,Kiran,Urgent
CMP07298,2024-07-03,Abbott,Warehouse,Bangalore,Cleaning,Critical,Equipment Failure,In Progress,2024-07-25,Compliant,81,Syrup,BT56792,Sneha,Urgent
CMP07299,2025-08-31,Pfizer,QA,Hyderabad,SOP,Low,Training Issue,Open,2025-09-25,Non-Compliant,-5,Ointment,BT97127,Anil,Urgent
CMP07300,2024-01-13,Mylan,Packaging,Bangalore,Cleaning,High,Human Error,Open,2024-01-28,Compliant,5,Injection,BT88754,Ravi,Follow SOP
CMP07301,2024-12-15,Cipla,R&D,Hyderabad,Cleaning,High,Material Issue,Closed,2025-01-06,Non-Compliant,57,Injection,BT15543,Sneha,
CMP07302,2025-12-09,GSK,QA,Chennai,Cleaning,Low,Material Issue,In Progress,2025-12-24,Compliant,-5,Capsule,BT29302,Ravi,
CMP07303,2025-05-05,Cipla,Warehouse,Vizag,Validation,Critical,Equipment Failure,Open,2025-05-19,Compliant,150,Syrup,BT36984,Priya,Urgent
CMP07304,2024-07-13,Lupin,QA,Bangalore,Documentation,Critical,Material Issue,Closed,2024-08-03,Non-Compliant,-5,Injection,BT90955,Ravi,NA
CMP07305,2025-03-07,Pfizer,QA,Hyderabad,Documentation,Low,Documentation Error,Open,2025-03-29,Compliant,150,Injection,BT23091,Priya,NA
CMP07306,2024-09-24,Sun Pharma,R&D,Vizag,Documentation,High,Equipment Failure,Open,2024-10-13,Non-Compliant,150,Capsule,BT37136,Kiran,Requires Review
CMP07307,2025-05-10,Aurobindo Pharma,Production,Chennai,Documentation,Critical,Equipment Failure,Open,2025-05-16,Non-Compliant,-5,Tablet,BT58924,Ravi,Requires Review
CMP07308,2024-04-19,Sun Pharma,Production,Hyderabad,Calibration,High,Training Issue,In Progress,2024-05-08,Compliant,150,Syrup,BT89018,Anil,Requires Review
CMP07309,2025-07-15,Abbott,QC,Vizag,SOP,Critical,Human Error,Closed,2025-08-09,Compliant,150,Syrup,BT11594,Kiran,Urgent
CMP07310,2024-12-27,Novartis,Production,Hyderabad,Cleaning,Medium,Documentation Error,Open,2025-01-06,Non-Compliant,150,Ointment,BT56459,Anil,
CMP07311,2025-04-03,Abbott,Production,Pune,Equipment,Low,Documentation Error,In Progress,2025-04-08,Compliant,-5,Capsule,BT81163,Ravi,NA
CMP07312,2025-10-04,GSK,QC,Bangalore,Equipment,Critical,Material Issue,In Progress,2025-10-15,Compliant,-5,Syrup,BT76823,Priya,
CMP07313,2025-10-06,Novartis,Production,Pune,Documentation,Critical,Equipment Failure,Open,2025-10-27,Non-Compliant,150,Tablet,BT51215,Priya,Requires Review
CMP07314,2025-11-26,Sun Pharma,Warehouse,Vizag,SOP,High,Training Issue,Open,2025-12-10,Compliant,-5,Capsule,BT30032,Anil,Requires Review
CMP07315,2025-05-23,Abbott,QC,Chennai,Calibration,Critical,Training Issue,In Progress,2025-06-03,Compliant,-5,Capsule,BT54492,Ravi,Urgent
CMP07316,2024-01-09,Dr. Reddy's,Warehouse,Bangalore,Cleaning,High,Documentation Error,In Progress,2024-01-27,Non-Compliant,150,Injection,BT14714,Ravi,Requires Review
CMP07317,2024-04-15,Dr. Reddy's,QA,Bangalore,Calibration,Low,Human Error,Open,2024-04-19,Compliant,150,Capsule,BT58025,Anil,Urgent
CMP07318,2024-06-04,Cipla,QC,Bangalore,Validation,Low,Documentation Error,Open,2024-06-29,Non-Compliant,67,Injection,BT21389,Ravi,NA
CMP07319,2024-03-30,Pfizer,QC,Bangalore,Documentation,Medium,Documentation Error,Open,,Compliant,150,Capsule,BT92458,Priya,
CMP07320,2024-05-09,Abbott,Packaging,Vizag,Documentation,Critical,Training Issue,Closed,2024-05-21,Non-Compliant,-5,Syrup,BT20465,Sneha,NA
CMP07321,2025-10-31,Lupin,QA,Chennai,Equipment,Medium,Documentation Error,In Progress,2025-11-22,Compliant,150,Syrup,BT45624,Sneha,Requires Review
CMP07322,2025-11-02,Mylan,Packaging,Hyderabad,Documentation,Medium,Material Issue,In Progress,2025-11-09,Compliant,-5,Capsule,BT63407,Sneha,Urgent
CMP07323,2024-07-31,Aurobindo Pharma,QA,Pune,Cleaning,Medium,Material Issue,In Progress,,Non-Compliant,-5,Injection,BT23750,Anil,Requires Review
CMP07324,2024-08-12,Aurobindo Pharma,R&D,Pune,Documentation,High,Material Issue,Open,2024-08-24,Non-Compliant,150,Capsule,BT40372,Sneha,NA
CMP07325,2024-09-02,Abbott,QC,Chennai,SOP,High,Training Issue,Open,2024-09-18,Non-Compliant,83,Injection,BT11918,Sneha,Follow SOP
CMP07326,2025-05-31,Novartis,R&D,Pune,Cleaning,Medium,Equipment Failure,Closed,,Compliant,73,Injection,BT76792,Priya,Follow SOP
CMP07327,2025-12-18,Pfizer,QC,Vizag,Documentation,Medium,Training Issue,In Progress,2025-12-22,Non-Compliant,150,Injection,BT39757,Kiran,Urgent
CMP07328,2024-08-10,Aurobindo Pharma, production ,Chennai,Equipment,Critical,Documentation Error,Closed,2024-08-28,Non-Compliant,-5,Injection,BT52384,Kiran,
CMP07329,2024-08-12,Aurobindo Pharma,QA,Hyderabad,Equipment,Medium,Human Error,Open,2024-08-22,Non-Compliant,-5,Tablet,BT59844,Sneha,NA
CMP07330,2025-07-29,GSK,QA,Hyderabad,Validation,critical,Equipment Failure,In Progress,2025-08-01,Non-Compliant,40,Tablet,BT18301,Anil,NA
CMP07331,2025-09-29,Sun Pharma,Production,Vizag,SOP,critical,Documentation Error,Closed,2025-10-06,Compliant,-5,Ointment,BT91472,Kiran,
CMP07332,2024-11-17,Abbott,R&D,Chennai,SOP,Medium,Human Error,Open,2024-11-21,Non-Compliant,44,Capsule,BT82094,Anil,Requires Review
CMP07333,2025-07-20,Pfizer,Packaging,Chennai,Cleaning,Medium,Human Error,In Progress,2025-08-18,Non-Compliant,41,Ointment,BT67228,Ravi,Requires Review
CMP07334,2024-03-15,Aurobindo Pharma,QA,Bangalore,Calibration,Critical,Material Issue,In Progress,2024-04-09,Compliant,-5,Injection,BT94080,Sneha,NA
CMP07335,2024-02-08,Mylan,R&D,Chennai,Calibration,High,Training Issue,In Progress,2024-02-23,Compliant,150,Syrup,BT34992,Sneha,Follow SOP
CMP07336,2025-11-12,Abbott,R&D,Bangalore,Calibration,High,Human Error,Closed,2025-11-21,Compliant,-5,Tablet,BT19690,Kiran,
CMP07337,2025-09-22,GSK,R&D,Chennai,Validation,critical,Human Error,In Progress,2025-10-15,Compliant,-5,Injection,BT35943,Ravi,Requires Review
CMP07338,2024-10-29,Aurobindo Pharma,Production,Pune,Calibration,Critical,Equipment Failure,Closed,2024-11-19,Compliant,-5,Capsule,BT50489,Anil,Follow SOP
CMP07339,2025-02-01,Cipla,QC,Vizag,SOP,Critical,Human Error,Open,2025-02-24,Compliant,150,Tablet,BT13042,Priya,Urgent
CMP07340,2025-10-28,Aurobindo Pharma,Packaging,Pune,SOP,Medium,Equipment Failure,Open,2025-11-19,Compliant,150,Ointment,BT57850,Sneha,
CMP07341,2025-09-04,Pfizer,Packaging,Chennai,Equipment,Medium,Human Error,Open,2025-09-21,Non-Compliant,150,Injection,BT48469,Sneha,Follow SOP
CMP07342,2025-12-15,Cipla,Packaging,Hyderabad,Calibration,Critical,Training Issue,Closed,2026-01-07,Compliant,55,Tablet,BT57978,Kiran,
CMP07343,2025-10-06,Pfizer,Production,Hyderabad,Calibration,Low,Equipment Failure,Closed,,Non-Compliant,-5,Injection,BT41995,Sneha,Requires Review
CMP07344,2024-10-06,Dr. Reddy's,QA,Vizag,SOP,High,Documentation Error,In Progress,2024-10-25,Compliant,53,Injection,BT10640,Sneha,Urgent
CMP07345,2024-04-12,Mylan,Warehouse,Chennai,Documentation,Low,Training Issue,In Progress,2024-04-27,Compliant,150,Injection,BT58550,Anil,NA
CMP07346,2025-02-06,Mylan,QA,Bangalore,Equipment,Medium,Training Issue,In Progress,2025-03-05,Compliant,-5,Ointment,BT89392,Sneha,Requires Review
CMP07347,2025-09-20,Sun Pharma,Warehouse,Hyderabad,Validation,Critical,Documentation Error,Closed,2025-10-16,Non-Compliant,91,Tablet,BT56354,Anil,Urgent
CMP07348,2024-01-22,Aurobindo Pharma,Production,Chennai,Validation,High,Documentation Error,In Progress,2024-01-27,Non-Compliant,150,Ointment,BT68162,Kiran,NA
CMP07349,2025-03-31,Lupin,QC,Bangalore,Calibration,Medium,Human Error,Open,2025-04-15,Compliant,-5,Capsule,BT90070,Priya,NA
CMP07350,2024-07-17,Dr. Reddy's,Packaging,Hyderabad,Cleaning,Medium,Human Error,In Progress,2024-07-28,Non-Compliant,81,Ointment,BT52950,Sneha,NA
CMP07351,2025-09-26,Sun Pharma,Packaging,Hyderabad,Calibration,High,Training Issue,Open,2025-10-02,Non-Compliant,150,Capsule,BT43017,Ravi,Urgent
CMP07352,2024-01-09,Aurobindo Pharma,QC,Hyderabad,Equipment,Low,Material Issue,In Progress,2024-01-11,Compliant,34,Tablet,BT38322,Kiran,Requires Review
CMP07353,2025-06-08,Abbott,Packaging,Bangalore,Calibration,Medium,Documentation Error,Closed,2025-06-13,Compliant,94,Injection,BT34163,Kiran,Requires Review
CMP07354,2024-08-23,Novartis,QA,Vizag,SOP,Medium,Material Issue,Open,2024-08-25,Compliant,23,Ointment,BT88002,Sneha,Requires Review
CMP07355,2024-08-09,Novartis,Warehouse,Hyderabad,Equipment,Low,Human Error,In Progress,2024-08-24,Non-Compliant,150,Tablet,BT21022,Priya,
CMP07356,2024-07-17,Sun Pharma,QA,Vizag,Calibration,High,Training Issue,Open,2024-08-14,Compliant,150,Tablet,BT61148,Kiran,
CMP07357,2025-12-24,Lupin,Warehouse,Chennai,Validation,Critical,Training Issue,Open,2026-01-12,Compliant,150,Tablet,BT49972,Anil,Urgent
CMP07358,2024-04-09,Novartis,Production,Pune,Equipment,Critical,Equipment Failure,Closed,2024-04-16,Compliant,-5,Capsule,BT40621,Priya,
CMP07359,2025-07-03,Lupin,QC,Hyderabad,Calibration,Critical,Documentation Error,In Progress,2025-07-06,Non-Compliant,150,Ointment,BT98531,Sneha,NA
CMP07360,2025-10-01,Sun Pharma,QC,Pune,Equipment,High,Material Issue,Open,2025-10-28,Non-Compliant,-5,Injection,BT82876,Ravi,
CMP07361,2024-03-19,Dr. Reddy's,R&D,Bangalore,Equipment,Low,Training Issue,Open,2024-04-05,Compliant,-5,Tablet,BT49187,Kiran,Requires Review
CMP07362,2024-12-19,Novartis,QA,Chennai,Validation,Medium,Human Error,Closed,2025-01-04,Non-Compliant,-5,Ointment,BT26556,Priya,
CMP07363,2024-06-18,Novartis,Production,Chennai,SOP,Low,Material Issue,In Progress,2024-06-30,Compliant,-5,Tablet,BT49909,Kiran,
CMP07364,2025-12-18,Novartis,QC,Bangalore,Cleaning,Medium,Training Issue,Closed,2026-01-05,Non-Compliant,60,Syrup,BT44317,Priya,
CMP07365,2024-06-19,Novartis,R&D,Pune,Documentation,Medium,Training Issue,In Progress,2024-07-15,Non-Compliant,-5,Tablet,BT60428,Kiran,NA
CMP07366,2024-10-03,Sun Pharma,Packaging,Hyderabad,Validation,Low,Equipment Failure,Open,2024-10-28,Compliant,70,Ointment,BT15338,Anil,
CMP07367,2024-05-13,Aurobindo Pharma,Warehouse,Vizag,Equipment,Low,Documentation Error,In Progress,2024-05-25,Non-Compliant,-5,Syrup,BT70675,Priya,Follow SOP
CMP07368,2024-02-26,Abbott,Production,Bangalore,Cleaning,Critical,Equipment Failure,Closed,2024-03-18,Non-Compliant,70,Injection,BT90970,Kiran,Urgent
CMP07369,2025-04-11,Cipla,R&D,Hyderabad,Calibration,High,Documentation Error,Closed,2025-04-17,Non-Compliant,98,Tablet,BT70027,Kiran,NA
CMP07370,2025-09-06,Sun Pharma,QC,Chennai,Equipment,Critical,Documentation Error,Closed,2025-09-16,Compliant,-5,Syrup,BT81614,Kiran,Follow SOP
CMP07371,2024-04-15,Mylan,Packaging,Pune,Cleaning,Critical,Equipment Failure,Open,2024-05-12,Compliant,-5,Tablet,BT51502,Sneha,NA
CMP07372,2025-06-04,Cipla,Production,Bangalore,Equipment,Medium,Equipment Failure,In Progress,2025-06-16,Compliant,-5,Ointment,BT83967,Priya,Urgent
CMP07373,2024-01-05,GSK,QA,Chennai,Documentation,Critical,Equipment Failure,Closed,2024-01-14,Non-Compliant,5,Capsule,BT75237,Priya,NA
CMP07374,2025-09-29,Dr. Reddy's,R&D,Hyderabad,Validation,Critical,Equipment Failure,Closed,2025-10-07,Non-Compliant,150,Ointment,BT30235,Anil,NA
CMP07375,2024-08-15,Novartis,Warehouse,Chennai,Calibration,High,Human Error,Open,2024-08-17,Compliant,14,Tablet,BT28866,Sneha,NA
CMP07376,2024-04-13,Pfizer,Packaging,Chennai,Cleaning,Medium,Equipment Failure,Closed,2024-05-06,Non-Compliant,150,Capsule,BT13639,Priya,Follow SOP
CMP07377,2024-04-04,Pfizer,Warehouse,Bangalore,Validation,High,Human Error,In Progress,2024-05-01,Compliant,-5,Tablet,BT27534,Ravi,NA
